Topic:,/fixposition/poiimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1771240794.6428523,0.00131,0.00889,-0.03157,0.0858,-0.17,9.8956
1771240794.692411,0.00253,-0.01298,-0.03036,0.1379,-0.1535,9.7177
1771240794.7453961,0.00156,0.01543,-0.0298,0.2253,-0.1222,9.7746
1771240794.79192,-0.00134,0.00642,-0.02958,-0.0539,-0.0466,9.9757
1771240794.8494985,-0.0002,-0.00519,-0.02951,0.2957,-0.0674,9.7133
1771240794.8928323,0.00048,-0.00369,-0.0285,0.1113,-0.2712,9.8425
1771240794.9474633,0.00165,0.01917,-0.03142,0.135,-0.1178,9.9426
1771240794.9937415,0.0054,-0.00997,-0.03161,0.2747,-0.0012,9.8052
1771240795.0428863,0.00332,-0.00475,-0.02738,0.1887,-0.0259,9.7548
1771240795.0923822,0.00431,0.00588,-0.02894,-0.0728,-0.1166,9.8383
1771240795.1437738,0.00329,-0.00669,-0.03183,-0.1442,0.1069,9.8301
1771240795.1926613,0.0014,0.0026,-0.03394,0.2031,-0.1817,9.7875
1771240795.2457433,0.00336,0.00784,-0.03188,0.1304,-0.084,9.845
1771240795.2942567,0.00116,0.00343,-0.03076,0.2387,-0.0461,9.7668
1771240795.3472633,0.00025,0.00085,-0.03288,0.176,-0.255,9.7746
1771240795.3937201,0.002,0.00936,-0.03588,0.1084,-0.1156,9.7687
1771240795.449393,-0.001,-0.00693,-0.0341,0.0492,-0.0981,9.7314
1771240795.4927728,-0.00148,-0.00349,-0.03111,0.0212,-0.273,9.8409
1771240795.5513525,0.0018,0.01223,-0.03083,0.1235,-0.2373,9.9394
1771240795.5941806,-0.00119,0.00957,-0.03455,0.0207,-0.1692,9.7253
1771240795.6425705,-0.00149,0.00683,-0.03644,0.1968,-0.1809,9.8167
1771240795.6925645,-0.00236,0.0059,-0.03397,-0.0431,-0.2815,9.8923
1771240795.7448366,-0.00469,0.021,-0.03525,0.2529,-0.2879,9.7369
1771240795.795117,4e-05,-0.00893,-0.035,-0.0979,-0.1482,9.8938
1771240795.8471768,-0.00525,-0.00166,-0.03123,-0.1661,-0.3388,9.8426
1771240795.8935258,0.00188,0.01038,-0.03826,0.2882,-0.3684,9.8404
1771240795.950475,0.00109,-0.01672,-0.03357,-0.2914,-0.2722,9.8724
1771240795.9973469,-9e-05,0.00408,-0.03054,0.0175,0.0063,9.8454
1771240796.052778,-0.00445,0.00944,-0.03434,0.1338,-0.0466,9.751
1771240796.0922582,-0.00314,0.02512,-0.03391,0.1134,-0.1296,9.7375
1771240796.1472108,-0.00226,-0.00306,-0.03187,0.0449,-0.1589,9.7559
1771240796.1927512,-0.00223,-0.00345,-0.03612,-0.0661,0.0591,9.8724
1771240796.2434564,0.00242,-0.00922,-0.03647,0.1336,0.0679,9.8881
1771240796.292044,-0.00198,-0.00191,-0.03413,-0.098,0.2482,9.7619
1771240796.3424087,-0.00013,0.01833,-0.0333,0.0745,-0.1538,9.8573
1771240796.392646,-0.00188,-0.00895,-0.0344,-0.0467,-0.1204,9.9145
1771240796.4467587,0.00246,0.00388,-0.03431,0.2075,-0.3765,9.6401
1771240796.4991763,0.00155,-0.01738,-0.0334,-0.0066,-0.2829,9.8013
1771240796.542594,0.00895,0.00294,-0.03386,0.1967,-0.2848,9.8963
1771240796.5975218,0.00131,-0.00678,-0.03058,-0.1091,0.1259,9.7921
1771240796.6428225,2e-05,0.01621,-0.04142,0.5724,-0.2376,9.582
1771240796.6934886,0.00387,-0.02242,-0.04101,0.254,-0.3717,9.7321
1771240796.744035,0.0056,-0.00966,-0.0386,-0.3209,-0.0732,9.6694
1771240796.7966697,0.00308,-0.00074,-0.03709,0.1966,-0.2776,9.8782
1771240796.8519614,0.01305,0.00376,-0.031,-0.212,-0.4797,9.9224
1771240796.8921394,0.01527,0.0165,-0.02653,0.471,0.1465,9.6938
1771240796.9451332,0.00548,-0.032,-0.02439,-0.3124,-0.1286,9.8579
1771240796.991918,-0.0013,0.01688,-0.04587,0.1894,-0.8138,9.6773
1771240797.0424843,-0.00859,0.06893,-0.04532,0.7051,0.1118,9.524
1771240797.0930927,-0.0083,0.03559,-0.03541,0.5915,0.2031,9.8994
1771240797.1429274,-0.0119,-0.05294,-0.02727,-0.2737,-0.4298,9.8571
1771240797.1971495,4e-05,-0.03864,-0.02947,-0.0981,-0.0439,9.718
1771240797.241881,0.0128,0.01043,-0.03677,-0.0934,0.1064,9.9489
1771240797.2964644,0.00145,0.00993,-0.0326,-0.1214,0.6943,9.7146
1771240797.3438945,-0.00524,0.02516,-0.02939,0.0904,-0.0024,9.5668
1771240797.3920896,-0.00104,0.01327,-0.03329,0.472,-0.185,9.7248
1771240797.442008,0.00474,-0.02078,-0.03499,-0.0628,-0.2256,9.7774
1771240797.4945261,0.00721,-0.01927,-0.02846,-0.3645,-0.3618,9.9898
1771240797.548457,0.00968,0.03743,-0.03549,0.3944,0.0509,9.7159
1771240797.6017137,0.00452,0.02448,-0.03445,0.2011,0.0165,9.6854
1771240797.6419756,0.00269,0.00401,-0.033,-0.0391,-0.007,9.9957
1771240797.6987343,0.00185,0.00981,-0.03427,0.1584,0.5274,9.6144
1771240797.7421062,-0.00385,0.0078,-0.03222,0.2007,0.1451,9.9293
1771240797.7927828,-0.00232,-0.0075,-0.02978,-0.0314,-0.3357,9.8312
1771240797.8422763,-0.00356,0.0128,-0.03157,-0.1029,0.0225,9.6723
1771240797.8994174,-0.00837,0.01674,-0.03163,0.1248,-0.2686,9.8684
1771240797.9421844,-0.0089,0.01502,-0.0329,0.2892,-0.2446,9.7923
1771240797.9978328,-0.00035,-0.01912,-0.03005,0.0378,-0.3422,9.6595
1771240798.0443451,-0.00087,0.01326,-0.02789,-0.1154,-0.2179,9.8466
1771240798.0999854,-0.00687,0.00512,-0.0306,0.1004,-0.037,10.0076
1771240798.1443598,-0.00647,0.01043,-0.0307,0.2292,-0.2882,9.7158
1771240798.2065456,-0.00049,0.01184,-0.02794,0.4622,-0.2514,9.8857
1771240798.247639,-0.00748,-0.00724,-0.02322,-0.1172,-0.1458,9.7505
1771240798.296823,-0.00713,-0.00024,-0.02512,-0.095,-0.3709,9.767
1771240798.347871,-0.00485,-0.00291,-0.02469,0.0761,-0.0913,9.7869
1771240798.3973393,-0.0021,-0.0016,-0.02263,-0.0364,-0.056,9.8073
1771240798.4442286,-0.0017,-0.00627,-0.0231,-0.1408,-0.3766,9.8606
1771240798.494532,-0.00068,0.02639,-0.02717,0.4297,0.119,9.7901
1771240798.550017,0.01172,-0.06065,-0.01817,-0.1169,-0.6071,9.5135
1771240798.5951512,0.00878,0.05188,-0.01604,-0.1507,0.285,9.7239
1771240798.6452832,-0.00811,0.03182,-0.02397,0.9147,0.4109,9.6067
1771240798.6934438,-0.00021,-0.01755,-0.01652,0.3657,-0.117,9.6302
1771240798.7457623,0.00122,-0.00671,-0.01845,-0.0583,-0.1346,10.0414
1771240798.7923143,0.00095,-0.0287,-0.02343,-0.0728,0.0292,9.7289
1771240798.8420818,0.00709,-0.01109,-0.01917,-0.1675,-0.1414,9.8493
1771240798.8926268,0.00903,0.0193,-0.01536,-0.4059,-0.0765,9.7612
1771240798.9426067,-0.00516,0.02974,-0.01973,0.1205,0.1444,9.8635
1771240798.9949384,-0.00856,-0.01086,-0.01904,0.539,-0.0446,9.5048
1771240799.0422237,0.00038,-0.01247,-0.01934,-0.2746,-0.2955,9.7652
1771240799.0948372,-0.00269,-0.01863,-0.02009,-0.0092,0.2684,9.8879
1771240799.146327,-0.01065,0.02301,-0.01332,-0.0145,0.1256,9.928
1771240799.192911,-0.00495,0.0146,-0.01386,0.232,-0.222,10.0067
1771240799.2421165,0.00726,0.00764,-0.02649,0.2636,-0.2159,9.7963
1771240799.2980497,-0.00305,-0.03955,-0.03157,0.1641,0.7605,9.7775
1771240799.3430161,-0.00936,-0.06641,-0.00899,-0.5886,0.6785,9.928
1771240799.3945105,-0.00973,-0.03031,-0.00684,-0.7491,0.322,9.849
1771240799.4427822,-0.00893,0.02847,-0.01353,-0.1867,0.2867,10.0699
1771240799.492334,-0.0041,0.01443,-0.01562,0.0201,-0.0842,9.7931
1771240799.5442908,-0.00012,0.00364,-0.01498,0.2076,-0.1281,9.7735
1771240799.5970936,0.00198,-0.01286,-0.00939,-0.0088,-0.1901,9.7576
1771240799.645959,0.00639,-0.01079,-0.00458,-0.3202,-0.3413,9.8052
1771240799.6917481,0.01017,-0.01481,-0.0067,0.1179,-0.6122,9.7297
1771240799.7460892,0.01442,-0.0092,-0.00338,0.1375,-0.0702,9.7922
1771240799.7961972,0.00956,-0.01271,-0.001,-0.2066,0.0546,9.9489
1771240799.8476331,0.00564,0.00015,-0.00025,-0.0864,0.1653,9.9954
1771240799.8920739,0.0064,0.01174,0.00844,0.3021,0.4862,9.7599
1771240799.9446213,0.00011,-0.00044,0.0201,-0.3189,0.1584,9.6396
1771240799.9917722,-0.00776,0.00121,0.02373,-0.3143,0.046,9.6945
1771240800.0458748,-0.00764,0.01242,0.02032,0.4609,0.0131,9.9873
1771240800.0923946,-0.0058,-0.00521,0.02531,0.2569,0.1748,9.8495
1771240800.1477363,-0.00791,-0.00743,0.02947,0.1616,0.3003,10.0421
1771240800.1976924,-0.00796,0.0037,0.03229,0.329,-0.0179,9.7884
1771240800.2612586,0.00141,-0.01148,0.03683,0.0277,-0.1186,9.6922
1771240800.3026903,0.00483,0.01713,0.03287,0.3288,-0.1718,9.6803
1771240800.366686,0.00264,-0.00179,0.03457,-0.005,0.2743,9.8821
1771240800.3935654,0.00446,0.00221,0.03556,-0.3969,0.1047,9.7394
1771240800.4418101,-0.00246,0.02849,0.03233,0.1494,0.4995,9.837
1771240800.4922376,-0.0018,0.05557,0.03259,0.5304,0.0787,9.624
1771240800.547518,-0.00683,-0.03094,0.03294,0.146,0.2221,9.9282
1771240800.592386,0.00957,-0.06831,0.03741,-0.7406,0.3132,9.7884
1771240800.6424608,0.0144,-0.03095,0.03797,-0.38,0.719,9.8744
1771240800.6941254,0.01468,0.01326,0.03516,-0.4981,0.6167,9.9521
1771240800.744815,0.01386,0.04137,0.03515,0.0723,0.415,9.845
1771240800.79314,0.00967,0.02027,0.03228,0.6366,0.212,9.7965
1771240800.8446214,0.01135,-0.02156,0.03511,0.1611,0.3048,9.6873
1771240800.892675,0.00844,-0.00855,0.03837,0.248,0.2335,9.7161
1771240800.943913,0.00519,-0.00908,0.04033,-0.3063,0.2701,9.7655
1771240800.9921715,0.00619,-0.0447,0.03942,-0.092,-0.2492,9.8095
1771240801.0435383,0.01372,-0.00033,0.03891,0.1511,-0.648,9.5866
1771240801.0937684,0.00811,0.00413,0.0409,-0.0652,0.1273,9.9306
1771240801.1539464,-0.00312,-0.02046,0.04181,0.0006,-0.0587,9.9564
1771240801.193911,0.00258,-0.0084,0.04328,0.2137,-0.1593,9.8856
1771240801.242297,-0.00565,-0.01987,0.04332,0.1567,-0.0246,9.5777
1771240801.293027,-0.01437,0.02927,0.04018,-0.2067,0.2553,10.1384
1771240801.3421705,-0.01118,0.00842,0.04127,-0.0855,0.013,9.8248
1771240801.392623,-0.01505,0.01008,0.04351,0.3764,0.0318,9.6564
1771240801.4417875,-0.01466,0.00599,0.04231,0.1783,-0.1911,9.8553
1771240801.49409,-0.00535,0.00061,0.04253,-0.0799,0.047,9.8406
1771240801.551611,-0.00398,-0.00519,0.04357,-0.1398,0.0772,10.0758
1771240801.5919337,-0.01134,-0.02097,0.04435,-0.4077,-0.0945,9.8575
1771240801.6433103,-0.00698,-0.01372,0.04622,-0.0479,-0.1878,9.7136
1771240801.6995096,-0.00211,0.01828,0.04484,0.4084,-0.222,9.729
1771240801.7434623,0.00616,0.00431,0.0432,-0.0241,-0.0998,9.6962
1771240801.7934802,0.00433,-0.00895,0.04382,-0.2813,-0.0806,9.7898
1771240801.8468242,0.00774,0.01406,0.0449,-0.1141,-0.3214,9.874
1771240801.8933313,-0.00129,0.01592,0.04914,0.0966,-0.2757,9.638
1771240801.948174,-0.00282,0.00321,0.0475,0.2986,-0.9424,9.8614
1771240802.0066206,0.01431,-0.00025,0.03936,0.6789,-0.8361,9.5378
1771240802.0432625,0.02153,-0.04412,0.03492,0.1991,-0.5113,9.6615
1771240802.094507,0.02483,-0.02286,0.03831,-0.2022,-0.7835,9.7155
1771240802.1619065,0.02995,0.01701,0.04117,0.1441,-0.4844,9.7009
1771240802.2255473,0.03547,0.00243,0.03624,-0.1471,-0.2356,9.6263
1771240802.2437432,0.03062,-0.00431,0.03875,-0.2575,-0.2885,10.059
1771240802.3052022,0.02678,-0.00324,0.03503,-0.2263,0.063,10.0157
1771240802.3424509,0.01554,-0.00303,0.03074,0.1295,0.5578,9.8033
1771240802.4020824,0.00777,-0.03917,0.03656,-0.8542,0.3916,10.1342
1771240802.4437528,-0.00264,-0.02405,0.0376,-0.6506,0.1471,10.0418
1771240802.5081465,-0.00914,0.02693,0.03337,-0.4698,0.4021,9.8538
1771240802.5477898,-0.01884,0.02362,0.03236,0.1981,0.1518,9.9213
1771240802.6096263,-0.01947,-0.01368,0.03243,-0.3079,-0.164,9.6373
1771240802.6498039,-0.02141,-0.01045,0.03526,-0.2074,-0.1681,9.8118
1771240802.6932764,-0.01861,-0.00393,0.03787,0.0163,-0.0816,9.7505
1771240802.7426288,-0.00778,-0.00265,0.03159,0.3015,-0.5636,9.6694
1771240802.7923234,0.01385,0.00419,0.02657,0.2949,-0.4539,9.3757
1771240802.8451352,0.02547,-0.02126,0.02749,-0.1943,-0.4571,9.6311
1771240802.8980997,0.03407,0.03065,0.03013,-0.0959,0.011,9.813
1771240802.946835,0.03182,0.00502,0.03665,-0.2638,0.6214,9.8863
1771240802.994434,0.02593,0.00501,0.03384,-0.0789,0.4457,9.9241
1771240803.0425966,0.0201,0.01337,0.0258,-0.0562,0.7145,9.7918
1771240803.0974321,0.01444,0.01954,0.02429,0.086,0.4854,9.969
1771240803.142475,0.00912,0.0355,0.02762,-0.491,0.349,9.7976
1771240803.199408,-0.00223,0.01993,0.02796,-0.2544,0.2427,9.9638
1771240803.2420585,-0.00745,0.01341,0.02309,-0.1047,0.1234,9.9991
1771240803.292399,-0.00325,0.02076,0.01951,0.155,0.2788,9.8634
1771240803.3421886,-0.00938,0.01179,0.01998,0.2679,0.7689,10.1548
1771240803.3937922,-0.02116,-0.00462,0.02805,-0.4877,-0.0201,10.0599
1771240803.442699,-0.00793,0.03564,0.0316,-0.3053,-0.5772,9.6645
1771240803.4963193,0.01092,-0.04974,0.0356,0.4584,-0.6687,9.2242
1771240803.5465956,0.02526,0.03895,0.02513,0.2885,-0.4773,9.6759
1771240803.592622,0.03017,-0.02878,0.02212,-0.4051,0.4534,9.8531
1771240803.682093,0.02717,-0.01602,0.0269,-0.1984,0.9684,10.3213
1771240803.6954594,0.01332,-0.08408,0.0265,-0.6548,1.2447,10.0963
1771240803.7428448,0.00124,-0.02447,0.02659,-0.4007,1.2035,10.0416
1771240803.7966812,-0.00915,-0.02791,0.03094,-0.9158,0.8161,10.0865
1771240803.8525226,-0.01735,0.00207,0.03152,-0.2484,0.8875,9.7634
1771240803.9055457,-0.03005,-0.02209,0.03484,-0.4261,0.1634,9.5581
1771240803.9465995,-0.02003,-0.007,0.02933,-0.1183,-0.8819,9.7801
1771240803.993095,-0.01407,-0.0057,0.02429,-0.1749,-0.2191,9.5411
1771240804.0423114,-0.01867,0.00946,0.02712,0.0606,0.4095,9.5435
1771240804.0926592,-0.0342,-0.04027,0.04191,-0.7965,0.1113,9.7143
1771240804.149275,-0.01353,-0.08886,0.04806,-1.0434,-0.9148,9.2684
1771240804.192869,-0.00616,0.02467,0.02707,0.4788,0.0561,9.6663
1771240804.2496896,0.00806,-0.04057,0.02272,0.8567,-0.4199,9.8779
1771240804.2923956,0.02698,-0.02699,0.03894,0.0935,0.2181,9.489
1771240804.3478906,0.01746,-0.0385,0.04394,-0.1405,0.431,10.3029
1771240804.4021935,0.02128,-0.0162,0.03464,-0.2728,-0.1516,9.9464
1771240804.4485037,0.02176,0.01322,0.02422,0.9554,0.2191,9.6389
1771240804.4924333,0.0059,-0.01675,0.03034,0.5151,-0.0348,9.7524
1771240804.561124,-0.01559,0.03057,0.03297,0.72,0.8511,9.3706
1771240804.592516,-0.02416,-0.0202,0.03579,-0.5252,-0.0541,9.9925
1771240804.642014,-0.01121,-0.05845,0.03444,-1.0354,-0.1696,10.3096
1771240804.6922944,-0.00014,-0.02569,0.02836,-0.1119,0.5702,10.3919
1771240804.7455037,0.00344,-0.00614,0.03181,1.0999,0.6067,9.8104
1771240804.792098,0.01182,-0.01842,0.0349,-0.7903,-0.4848,9.3349
1771240804.8421261,0.01812,0.04098,0.02854,1.1094,0.1449,9.2109
1771240804.8952322,0.01698,-0.04186,0.0327,-0.5625,0.7249,9.748
1771240804.9422665,0.00825,-0.01616,0.02635,-0.413,0.6276,9.9595
1771240804.9940033,-0.00252,0.01473,0.02641,0.9993,0.6972,9.77
1771240805.0484896,-0.00359,0.06916,0.02497,0.7151,0.3148,9.9872
1771240805.0940363,-0.01147,0.0295,0.03224,-1.2095,0.1218,10.0836
1771240805.146362,-0.02136,-0.02715,0.02838,-0.1762,0.6054,9.72
1771240805.195223,-0.01245,-0.02777,0.02677,-0.6805,-0.9715,9.7646
1771240805.242629,0.00392,0.00083,0.02153,0.082,-0.256,10.3001
1771240805.2982883,-0.00993,0.00381,0.01461,0.1678,0.2533,9.8655
1771240805.3454354,-0.02741,-0.0696,0.01738,-0.9016,0.3581,10.0989
1771240805.3980248,-0.02199,0.08082,0.02222,0.5985,-0.0895,10.2747
1771240805.4426923,-0.01561,0.00058,0.03066,0.2982,0.2343,9.3769
1771240805.4977336,-0.0312,-0.08282,0.03488,-0.8587,0.4641,9.4525
1771240805.5444264,0.00517,0.06721,0.01546,-1.0421,-2.647,10.0933
1771240805.592712,0.01933,-0.00325,0.01288,0.0423,-0.3979,9.7193
1771240805.6419156,0.00387,-0.05322,0.01828,0.8933,-0.126,9.2677
1771240805.6920152,0.00939,0.00107,0.02295,-0.1042,-0.0283,9.7608
1771240805.742888,0.01423,0.01174,0.02769,-0.4321,0.6193,9.8738
1771240805.7925966,0.00904,-0.02981,0.01972,-0.8786,-0.0768,9.8268
1771240805.8432555,0.00196,-0.00833,0.01521,-0.7417,0.1866,9.5994
1771240805.8927193,-0.00935,0.00566,0.01574,0.0584,0.5015,9.6647
1771240805.941973,-0.01627,-0.0001,0.01197,-0.5556,0.4936,9.6024
1771240805.997213,-0.03032,0.01962,0.0156,-0.325,0.5827,9.931
1771240806.0421991,-0.02783,0.03727,0.0266,-0.4171,-0.0986,9.9603
1771240806.0921996,-0.01634,0.03409,0.027,-1.147,-0.7335,9.8395
1771240806.1484964,-0.01716,0.08228,0.00945,-0.3904,-0.8714,9.723
1771240806.195039,0.00556,0.06511,0.00855,0.5918,-0.8356,9.7768
1771240806.2440777,0.02458,-0.00033,0.01027,-1.1405,-0.3612,9.5434
1771240806.3033307,0.01813,0.00067,0.01668,-0.9086,0.9309,9.794
1771240806.3469553,0.01168,-0.00046,0.00991,-1.3618,0.6419,9.9171
1771240806.394302,0.00343,-0.00621,0.00783,-1.2562,0.9255,10.0069
1771240806.4463186,-0.00064,0.03778,0.00688,-1.0476,-0.1124,9.9354
1771240806.501154,0.00044,0.0246,0.01418,-0.7652,0.2309,9.8147
1771240806.542533,-0.00752,0.00564,0.01528,-0.6871,0.184,9.6321
1771240806.5991063,-0.00733,-0.0207,0.01074,-0.9599,0.2931,9.7041
1771240806.643495,-0.00284,-0.01742,0.00771,-0.888,0.0657,9.8808
1771240806.7048779,-0.00637,0.02434,0.007,-0.6477,0.0116,9.8169
1771240806.7421026,-0.00701,0.00482,0.00706,-0.3933,-0.6448,9.7914
1771240806.7976007,-0.00209,-0.00702,0.00788,-0.7,-0.5748,9.6034
1771240806.8428679,0.00115,-0.02699,0.00832,-0.7879,-0.2466,9.7781
1771240806.8938053,-0.00081,0.00637,0.0074,-0.924,-0.379,9.8702
1771240806.9495463,0.00196,-0.00976,0.00618,-0.7457,-0.1352,9.8531
1771240806.9949803,-0.0025,0.00393,0.00753,-0.7273,-0.049,9.8395
1771240807.0424223,0.00064,0.00409,0.00632,-0.6902,-0.2464,9.8467
1771240807.0942044,0.00144,-0.00819,0.00602,-0.9221,-0.0911,9.786
1771240807.1435056,0.00225,0.00725,0.00543,-0.7885,-0.0801,9.8424
1771240807.1926477,0.00106,-0.00114,0.00175,-0.696,-0.027,9.7596
1771240807.2487779,-0.00091,-0.00123,0.00404,-0.6596,-0.0634,9.7913
1771240807.2921875,-0.00264,0.00338,0.00353,-0.59,-0.136,9.7714
1771240807.342313,-0.00114,-0.00449,0.00167,-0.5045,-0.1219,9.8057
1771240807.394558,0.00075,-0.00914,-0.00115,-0.667,-0.1071,9.8223
1771240807.4466,-0.00059,-0.0038,0.00115,-0.6433,0.1145,9.7649
1771240807.492132,-0.00202,-0.00556,0.00349,-0.6861,0.0507,9.8031
1771240807.546602,-0.00089,0.0005,0.00309,-0.6315,0.0063,9.8246
1771240807.5936222,-0.00279,0.00257,0.00222,-0.5968,-0.0046,9.8196
1771240807.645827,2e-05,-0.00012,0.00097,-0.5708,-0.0697,9.7804
1771240807.6937456,-0.00029,0.00271,0.00026,-0.5706,0.0309,9.7961
1771240807.7429802,-0.00065,0.00164,0.00072,-0.6046,0.0014,9.8147
1771240807.792267,-0.00091,0.00445,0.00238,-0.5932,-0.0689,9.8278
1771240807.8420813,-0.0005,0.00094,0.00067,-0.6113,-0.0517,9.7549
1771240807.8952105,-2e-05,-0.00207,-0.00111,-0.5201,0.009,9.8369
1771240807.9458852,0.00184,-0.00597,-0.00125,-0.5568,0.0296,9.8011
1771240807.997438,-0.00646,0.00154,-0.00146,-0.2155,0.2432,9.9518
1771240808.0452943,-0.00836,-0.02306,0.00052,-0.2468,0.0793,9.9717
1771240808.0926068,-0.01031,-0.00443,0.00131,-0.0764,-0.0156,9.8368
1771240808.1466858,-0.00874,-0.01268,-0.00101,-0.0311,-0.0819,9.7559
1771240808.195325,-0.00478,-0.01596,-0.00302,-0.1603,-0.2836,9.8181
1771240808.2454805,0.00149,-0.01925,-0.00687,0.0345,0.0056,9.6555
1771240808.2925239,0.00062,-0.00798,-0.00216,0.2467,-0.0103,9.6229
1771240808.345665,-0.00124,0.01063,0.00589,0.318,-0.1383,9.4421
1771240808.3922215,0.00105,0.00827,-0.00068,0.2944,-0.177,9.8169
1771240808.444541,-0.00069,-0.00586,-0.00597,0.065,-0.1089,9.821
1771240808.4982293,0.0008,-0.00871,-0.00343,0.1355,0.0199,9.8272
1771240808.5447783,-0.00197,-0.00212,0.00164,0.0676,0.2479,9.8783
1771240808.5932477,-0.00111,-0.00189,0.00256,-0.1116,0.0912,9.8069
1771240808.653897,0.00203,-0.00044,-0.00012,0.0592,0.0212,9.7904
1771240808.6916587,0.00255,0.00249,-0.00261,0.0759,0.215,9.865
1771240808.749266,-0.00144,-2e-05,-5e-05,0.0428,0.1721,9.8013
1771240808.7961998,0.00083,0.00042,0.00067,0.0652,0.0206,9.8133
1771240808.851705,-0.00014,0.00121,-0.00068,0.0598,-0.0411,9.8185
1771240808.893149,0.00147,0.0004,-0.00074,0.0623,0.0023,9.8233
1771240808.943331,0.00069,0.00335,0.00097,0.0782,0.0782,9.7919
1771240808.9925764,0.00014,-0.00161,0.00023,0.0255,0.0285,9.8119
1771240809.0424664,0.00043,0.00097,5e-05,0.1101,-0.079,9.793
1771240809.093655,-0.00218,0.00085,-0.00068,0.0717,-0.0031,9.8225
1771240809.146744,-0.00053,0.00034,0.00013,0.0791,-0.0222,9.8011
1771240809.1925225,-0.00054,0.00054,0.00025,0.068,-0.0109,9.816
1771240809.2415392,-0.00093,-2e-05,4e-05,0.0818,-0.0478,9.7974
1771240809.2919202,0.00074,0.0002,-0.00104,0.0538,0.0061,9.8138
1771240809.3419564,-0.00148,0.00281,-6e-05,0.0526,-0.0074,9.7938
1771240809.3933547,-0.00082,0.00048,0.00013,-0.0239,-0.0312,9.8175
1771240809.4475029,0.00049,-0.00919,-0.00046,0.1016,-0.0437,9.8035
1771240809.4924467,0.00052,-0.00461,-0.00029,0.3388,0.0454,9.8113
1771240809.5436373,0.00055,-0.00298,0.00055,0.41,-0.0448,9.8192
1771240809.5976677,0.00067,-0.00898,0.0006,0.471,-0.0359,9.8435
1771240809.6422591,0.00263,-0.00432,-5e-05,0.4017,-0.0718,9.7606
1771240809.692349,-0.00066,0.00821,0.00139,0.5533,0.0296,9.8493
1771240809.7416174,0.00061,-0.00164,0.00074,0.444,-0.0469,9.7625
1771240809.798144,-0.00214,0.00505,0.00111,0.456,0.0211,9.8474
1771240809.843648,0.00022,0.00399,0.00078,0.3962,-0.081,9.7852
1771240809.8923435,0.00256,0.00339,0.00182,0.3682,0.0457,9.8163
1771240809.9418416,0.00127,-0.0054,0.00196,0.2099,-0.0036,9.778
1771240809.9922957,-0.00177,0.0033,0.00226,0.3589,0.0046,9.8347
1771240810.0458875,-0.0022,0.00439,0.00123,0.2449,0.0649,9.8325
1771240810.0988908,-0.00265,-0.00471,-0.00019,0.2622,-0.0105,9.8244
1771240810.1475732,0.00163,-0.00134,0.00101,0.3729,-0.0249,9.7807
1771240810.2019281,0.00156,-0.0057,0.00313,0.2452,-0.0927,9.7892
1771240810.2426078,0.00417,0.00194,0.0029,0.3148,-0.1129,9.7867
1771240810.298875,0.00323,0.01163,0.00071,0.2986,-0.0402,9.7751
1771240810.344189,-0.00104,-0.00376,-0.00011,0.2517,0.1453,9.8787
1771240810.3990178,-0.00326,0.00188,0.00229,0.3466,0.0893,9.8005
1771240810.4500155,-0.00039,-0.00125,0.00418,0.3293,-0.0159,9.8103
1771240810.497976,-0.00328,-0.0036,-0.00089,0.3785,-0.16,9.8073
1771240810.545085,-7e-05,-0.00039,-0.00231,0.4147,-0.1231,9.9405
1771240810.5929008,0.00093,-0.0028,0.00197,0.2495,0.0666,9.7845
1771240810.6415975,-0.00238,0.01114,0.00431,0.2912,0.0442,9.853
1771240810.6961505,0.00205,-0.00381,0.0013,0.0739,-0.0913,9.8517
1771240810.7419298,0.00257,0.00758,-0.00109,0.1531,0.0854,9.7002
1771240810.7977734,0.00275,-0.00198,-0.00412,0.2057,0.0467,9.8298
1771240810.8425536,-0.00066,0.01136,0.00033,0.3396,0.1024,9.8358
1771240810.899981,-0.0021,0.0118,0.00141,0.2955,-0.061,9.849
1771240810.9440932,-0.00035,0.00181,-0.00142,0.2047,-0.0801,9.805
1771240811.0044339,0.0023,0.00233,-0.00417,0.3793,-0.2126,9.8021
1771240811.045873,0.00236,-0.0045,-0.00466,0.2996,0.1024,9.8353
1771240811.095107,-0.0,0.00219,-0.00136,0.3125,0.0027,9.8499
1771240811.143324,0.00085,0.00827,-0.00069,0.33,0.0988,9.7877
1771240811.196242,0.00237,-0.00738,-0.00257,0.3291,-0.0413,9.8541
1771240811.2441382,0.00175,-0.00773,-0.00554,0.2814,-0.0972,9.77
1771240811.2965276,0.00074,0.0109,-0.00472,0.4818,0.0433,9.8317
1771240811.347415,-0.00138,-0.00981,-0.00214,0.318,-0.1037,9.8194
1771240811.3930786,0.00176,-0.00271,-0.00121,0.4191,-0.1839,9.7925
1771240811.4425159,0.00285,-0.00024,-0.00531,0.4967,-0.0668,9.7957
1771240811.4928784,0.00528,-0.00657,-0.00427,0.2863,-0.0584,9.8834
1771240811.5456836,0.00247,-0.00097,-0.00247,0.2286,-0.0702,9.9869
1771240811.596731,0.00601,0.00685,-0.00315,0.398,0.0447,9.7903
1771240811.6476047,0.00455,0.01114,-0.00253,0.3788,0.2102,9.7952
